rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
589	400	0.00012657399	0.019018229	0.0059619743	0.034070199	0.0058150141	1	1	1	1	1	1	1	1	1.187894	0.50216635	0.19589248	0.10696274	0.3156425	1.0297283
590	400	0.00012657399	0.025080478	0.0098103473	0.026039051	0.01020636	1	1	1	1	1	0	1	1	1.1734954	0.47909876	0.17488296	0.10762429	0.64230104	0.93129662
591	400	0.00016934978	0.049345663	0.0080105117	0.080745447	0.0074346628	0	1	1	1	1	1	1	1	1.1347465	0.42029892	0.1785873	0.071867576	0.57824033	0.9892635
592	400	0.0004056067	0.04718521	0.011514586	0.054875311	0.010068345	1	1	1	1	1	1	1	1	1.0702135	0.40901952	0.17036168	0.074618386	0.4986281	0.89423669
593	400	0.0004056067	0.04207501	0.011696565	0.04054856	0.014361172	1	1	1	1	1	1	1	1	1.0550142	0.45793726	0.18223038	0.070609801	0.42379713	1.0752501
594	400	0.00016934978	0.057937835	0.0030752325	0.069739529	0.0032687874	1	1	1	1	1	1	1	1	1.1709384	0.45384085	0.16947285	0.08350916	0.38142975	1.0150642
595	400	0.00012657399	0.023126262	0.0047102444	0.028578638	0.0048111505	1	1	1	1	1	1	1	1	1.3224198	0.48401706	0.22127758	0.097976868	0.53513262	1.0214296
596	400	0.00022658168	0.026391596	0.0035389535	0.0327742	0.0047004824	1	1	1	1	1	1	1	1	1.0326242	0.53457964	0.17061052	0.10842349	0.5945196	1.002705
597	400	0.00030315515	0.24411346	0.01136569	0.24611622	0.010600553	1	1	0	1	1	1	0	1	1.2871793	0.40342684	0.22951409	0.09213222	1.2120465	0.90455684
598	400	0.00030315515	0.014791799	0.0064546768	0.016085247	0.010483962	1	1	1	1	1	1	1	1	1.206244	0.41183399	0.21288482	0.054063926	0.49178814	0.98912935
599	400	0.00022658168	0.036843925	0.0026946585	0.02761089	0.0033688697	1	1	1	1	1	1	1	1	1.2752872	0.45296899	0.26521678	0.090695316	0.68188298	0.99365373
600	400	0.00054268184	0.098580548	0.012321765	0.12413524	0.014773972	1	0	1	1	1	1	1	1	1.0865185	0.49510523	0.22156607	0.065854401	0.48895452	0.92087764
601	400	0.00054268184	0.037821945	0.0070441029	0.050576767	0.010047944	1	1	1	1	1	1	1	1	1.0927786	0.38325788	0.19035101	0.056831638	0.48992405	1.0211587
602	400	0.00097146156	0.043900887	0.0044320586	0.060258054	0.0061679417	1	1	1	1	1	1	1	1	1.0639669	0.37497113	0.1851354	0.072635666	0.47660729	1.0388356
603	400	0.00022658168	0.018765012	0.01195804	0.011925518	0.01871759	1	1	1	1	1	1	1	1	1.2829456	0.44735927	0.23604295	0.072264113	0.61103846	0.94066415
604	400	0.00030315515	0.15681622	0.0080889412	0.14448415	0.0068641428	1	1	1	1	0	1	0	1	1.1249393	0.40843756	0.17526979	0.06945413	0.5321019	0.96858937
605	400	0.00016934978	0.009615421	0.0040632204	0.008894139	0.0030693665	1	1	1	1	1	1	1	1	1.2103643	0.42889665	0.18776798	0.083928735	0.59900529	0.93945527
606	400	0.00016934978	0.010205723	0.0072019944	0.016050244	0.011181039	1	1	1	1	1	0	1	1	0.96852644	0.39735001	0.16756194	0.076151834	0.29715576	1.0555456
607	400	0.00072608164	0.069264576	0.00089385757	0.11911602	0.0064228025	1	1	1	1	1	1	1	1	1.0555847	0.39251863	0.21739276	0.070377026	0.15376852	1.0807943
608	400	7.070728e-05	0.24339622	0.015096604	0.22348176	0.016503915	0	1	1	1	0	1	1	1	1.5176608	0.63898384	0.22825064	0.12552006	0.91581575	1.0479191
609	400	9.4602866e-05	0.018673408	0.0050450172	0.037067895	0.0080275533	1	1	1	1	1	1	1	1	1.3642373	0.43938206	0.20951452	0.083226921	0.44000309	0.98005762
610	400	0.00072608164	0.058239694	0.010514262	0.093268516	0.010520773	1	1	1	1	1	1	1	1	1.0307947	0.36342888	0.18112723	0.060669701	0.46463461	0.96807674
611	400	0.00030315515	0.01371173	0.0024098877	0.026734817	0.0011600516	1	1	1	1	1	1	1	1	1.1080626	0.4048763	0.20316537	0.06523205	0.31896445	1.0154993
612	400	2.8748971e-06	0.25440841	0.025127211	0.22125913	0.032057284	1	1	1	1	1	1	0	1	2.1781094	0.87017365	0.40336241	0.18816742	0.4933765	1.1373908
613	400	0.00030315515	0.090823679	0.007702041	0.093771879	0.013097718	1	0	1	1	1	1	1	1	1.0266267	0.49110918	0.17348595	0.12877712	0.69741546	0.94465197
614	400	0.00030315515	0.052334345	0.0020834774	0.062777805	0.0031927449	1	1	1	1	1	1	1	1	1.0472923	0.47691046	0.17152904	0.093584151	0.69104401	1.0448855
615	400	0.00054268184	0.10089304	0.01072066	0.082689676	0.0094448257	0	1	1	1	1	0	1	1	1.0979482	0.43867927	0.16617415	0.077824299	0.56022021	0.93827603
616	400	0.00016934978	0.045584103	0.0080609413	0.043348938	0.011766646	1	1	1	1	1	1	1	1	1.2813425	0.52796174	0.23869856	0.12276274	0.64957893	0.85131679
617	400	5.2847441e-05	0.046475572	0.0063416653	0.058633233	0.0063749862	1	1	1	1	1	1	1	1	1.434086	0.5574007	0.18135539	0.097472537	0.72349615	1.0111441
618	400	7.070728e-05	0.074532792	0.0080575249	0.08460325	0.0092153729	0	1	1	1	1	1	1	1	1.4002329	0.58344073	0.20445233	0.09259824	0.65621244	0.93814274
619	400	0.00012657399	0.037963761	0.0040907009	0.032632656	0.010580719	1	1	1	1	1	1	1	1	1.244715	0.50091928	0.21676477	0.08637564	0.76622342	1.0363954
620	400	0.0004056067	0.1223673	0.013443475	0.13034255	0.012328535	1	1	0	1	1	0	1	0	1.0925117	0.4135236	0.21503236	0.073893003	1.0134912	0.88279183
621	400	9.4602866e-05	0.067530128	0.0034233786	0.059645588	0.003557735	1	1	1	1	1	1	1	1	1.5013173	0.51109352	0.26016919	0.086133051	0.82155248	0.97514
622	400	0.00016934978	0.083946502	0.0043453654	0.08028663	0.0058748902	1	1	1	1	1	1	1	1	1.3803009	0.48377933	0.25105603	0.081590896	0.61932389	0.98742444
623	400	9.4602866e-05	0.019471713	0.0060193604	0.019438487	0.0062177622	1	1	1	1	1	1	1	1	1.2682298	0.48523207	0.19354328	0.10448288	0.69498782	0.97926086
624	400	0.00012657399	0.069651242	0.0083573695	0.066880301	0.0086792777	1	1	1	1	1	1	1	1	1.2825662	0.56980336	0.22329224	0.087938932	0.53116482	0.93603269
625	400	9.4602866e-05	0.27128511	0.016982236	0.28463629	0.019889915	1	0	1	1	1	1	1	0	1.4399706	0.50058141	0.2001699	0.10296465	0.47742479	0.96889028
626	400	0.00022658168	0.066272648	0.008919904	0.070932135	0.0081325677	1	1	1	1	1	1	1	1	1.0740782	0.42917907	0.19067554	0.071149874	0.86160174	0.96063468
627	400	0.00097146156	0.031307819	0.0091734308	0.02078296	0.0072134127	1	0	1	0	1	1	1	1	0.89242506	0.30725647	0.13783177	0.052768614	0.62549745	0.8820279
628	400	0.0012997678	0.015590571	0.020173884	0.03269241	0.021932534	1	0	1	0	1	1	1	0	1.0378502	0.33455937	0.16664421	0.0660414	0.50979926	0.73139089
629	400	0.00072608164	0.015054764	0.0097397462	0.041102083	0.012191446	1	1	1	1	1	1	1	1	1.1344588	0.42925752	0.22077329	0.06916082	0.36452648	0.96047375
630	400	0.00030315515	0.14702823	0.01542003	0.16882387	0.012506255	1	1	1	1	1	1	1	1	1.2836092	0.56077839	0.19249535	0.099444949	0.62149961	0.83061271
631	400	0.0004056067	0.018524048	0.0070803203	0.020932265	0.0059274761	1	1	1	1	1	1	1	1	1.0523238	0.40977383	0.1709367	0.063180086	0.49145082	0.89217979
632	400	5.2847441e-05	0.076381989	0.011656301	0.086178796	0.017749798	1	1	1	0	1	1	1	1	1.5201691	0.50081817	0.27277156	0.13952605	0.40491543	1.3031758
633	400	0.00022658168	0.037174684	0.015030739	0.065213145	0.019868259	1	0	1	1	1	1	1	1	1.1709453	0.45756434	0.19768295	0.10549765	0.33885881	0.98378428
634	400	0.00054268184	0.053943102	0.012777661	0.047291195	0.01303255	1	1	1	1	1	0	1	0	1.0450742	0.36567102	0.21466411	0.073365799	0.4227994	0.91517238
