rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
831	200	0.00014184729	0.049448674	0.0053819095	0.048380152	0.0061457591	1	0	1	1	1	1	1	0	0.84951848	0.35740058	0.15414992	0.066616895	0.359337	0.92883347
832	200	0.00011731676	0.0091440173	0.0050120539	0.013901549	0.0068760167	1	0	1	1	1	0	1	0	1.0418971	0.42950773	0.19790196	0.08076441	0.64324245	1.0647884
833	200	0.00030315515	0.038481985	0.0076392987	0.037636027	0.0084466596	1	1	1	1	1	1	1	0	0.89879089	0.42219573	0.16915673	0.044415935	0.46140855	0.98061537
834	200	0.00014184729	0.066546951	0.0079267316	0.058988523	0.0098544503	1	1	1	1	1	1	1	0	0.86162336	0.39372031	0.15892662	0.095000098	0.71885856	0.95226047
835	200	0.00030315515	0.080604626	0.0041067518	0.062976537	0.0053354611	1	1	1	1	1	1	0	1	0.85390215	0.35677408	0.14130582	0.060973236	0.41373186	1.0266172
836	200	0.00030315515	0.069537913	0.0028420788	0.043304488	0.0036731381	1	1	1	1	1	1	1	1	0.78666079	0.34333966	0.13425588	0.047015862	0.7617555	1.067949
837	200	0.0002073686	0.038127933	0.0039262354	0.022493386	0.0045536781	1	1	1	1	1	0	1	0	0.87161319	0.35411745	0.14823082	0.028956452	0.41688361	1.0296713
838	200	4.539993e-05	0.019291539	0.0099824264	0.034947557	0.013198135	1	1	1	0	0	1	1	0	0.99112474	0.43525748	0.11722979	0.041568166	0.64496151	0.8480866
839	200	0.00030315515	0.16544517	0.0060426171	0.11587927	0.0065813434	1	1	1	1	1	0	0	1	0.94733312	0.40731832	0.17376621	0.044406972	0.5395668	0.98790271
840	200	8.024872e-05	0.020707602	0.010576067	0.027364536	0.012339193	1	0	1	0	1	1	1	0	0.96433707	0.39073028	0.15742441	0.037009867	0.51451103	1.1281442
841	200	6.6370813e-05	0.030613373	0.010679704	0.037716536	0.012806981	1	0	1	1	1	0	0	0	0.94669992	0.39156816	0.16710168	0.065769857	0.40071429	0.99439239
842	200	0.00011731676	0.049223226	0.014607433	0.044705815	0.016242791	0	0	1	0	1	1	0	0	0.89418956	0.40437141	0.18343673	0.073668547	0.6942731	1.1650738
843	200	5.4892898e-05	0.03427134	0.0086306541	0.057063227	0.012946873	1	1	1	0	1	0	0	0	0.9396668	0.39734014	0.19302105	0.046527755	0.93992629	1.1765392
844	200	0.00011731676	0.074078955	0.011114274	0.053653946	0.011041214	1	0	1	1	1	0	0	0	0.89254978	0.39763542	0.18737863	0.067349115	0.72896446	1.1218411
845	200	0.00025072866	0.025869513	0.0060368426	0.025916819	0.0047477119	1	1	1	1	1	1	1	0	0.87360005	0.3867943	0.13850252	0.0426664	0.58611984	1.0182427
846	200	0.00014184729	0.021445707	0.0068838008	0.036018099	0.0087022883	1	0	1	1	1	0	0	0	0.95755686	0.38043554	0.14479903	0.025017662	0.58015706	0.99117379
847	200	0.00011731676	0.034975791	0.0043540099	0.02514251	0.0068733651	1	1	1	0	1	0	1	0	0.91585779	0.38634166	0.13077614	0.043486891	0.66712293	1.0919266
848	200	0.0002073686	0.02962894	0.0067366385	0.024221974	0.0087124197	1	1	1	1	1	0	1	1	0.95498477	0.45840753	0.16937135	0.089449847	0.65398822	1.1384324
849	200	6.6370813e-05	0.052159821	0.0054953818	0.055826612	0.0082278099	0	1	1	0	0	1	0	0	0.92193315	0.36192891	0.12230793	0.052556299	0.66536002	0.88849039
850	200	0.00064790132	0.081277438	0.0035774394	0.055607651	0.0043772178	1	1	1	1	1	1	1	1	0.91288617	0.39972657	0.16084499	0.072769061	0.51643626	1.0934307
851	200	0.00011731676	0.017962437	0.0061345884	0.036203234	0.0081910534	1	1	1	1	1	1	1	0	0.9540325	0.40483948	0.16671426	0.054699452	0.28642985	0.99539632
852	200	8.024872e-05	0.059267329	0.0066629011	0.058946976	0.0096207386	1	1	0	1	1	0	0	0	0.96241628	0.42069509	0.13893149	0.046283233	1.145374	0.94432912
853	200	0.0002073686	0.048979659	0.0084323443	0.027513294	0.0085318775	1	0	1	1	1	1	1	1	0.99544616	0.42189803	0.14556749	0.065618831	0.6823115	1.0570006
854	200	0.00025072866	0.096283812	0.0065857695	0.061827497	0.0068047252	1	1	1	1	1	1	1	0	0.92422484	0.41053212	0.16658591	0.059833079	0.40935549	1.0224203
855	200	9.7028449e-05	0.03985738	0.0066858293	0.050148129	0.0096948316	1	1	1	1	0	1	0	0	0.95878446	0.42242735	0.12061194	0.03235831	0.65091167	1.0346674
856	200	0.00011731676	0.019557326	0.009807759	0.017513893	0.011481378	1	0	1	1	1	1	1	0	0.92712957	0.39005521	0.12356652	0.041716838	0.5392481	0.95444978
857	200	0.0002073686	0.042258763	0.004383725	0.056478064	0.0054877425	1	1	1	1	1	1	0	1	0.92029252	0.40987768	0.16301959	0.057077905	0.6471445	0.96023833
858	200	0.0002073686	0.046284375	0.0055633281	0.043291014	0.0060984128	1	1	1	0	1	1	0	0	0.8362807	0.40847532	0.11752106	0.052374283	0.61247052	0.89101076
859	200	0.0002073686	0.049556656	0.005594393	0.023820132	0.0072374524	1	0	1	1	1	1	1	0	0.8575532	0.39953639	0.12108428	0.05625139	0.61061721	0.91333366
